"cat01_code","統計品目表(輸入)","cat02_code","統計品目表の数量・金額","area_code","国","time_code","時間軸(年次)","unit","value","annotation"
"081050000","081050000","230","3月_金額","50304","304_アメリカ合衆国","2000000000","2000年","千円",20434,NA
"081050000","081050000","230","3月_金額","50304","304_アメリカ合衆国","1999000000","1999年","千円",142311,NA
"081050000","081050000","230","3月_金額","50304","304_アメリカ合衆国","1998000000","1998年","千円",24449,NA
"081050000","081050000","230","3月_金額","50304","304_アメリカ合衆国","1997000000","1997年","千円",0,NA
"081050000","081050000","230","3月_金額","50304","304_アメリカ合衆国","1996000000","1996年","千円",0,NA
"081050000","081050000","230","3月_金額","50409","409_チリ","2000000000","2000年","千円",0,NA
"081050000","081050000","230","3月_金額","50409","409_チリ","1999000000","1999年","千円",0,NA
"081050000","081050000","230","3月_金額","50409","409_チリ","1998000000","1998年","千円",0,NA
"081050000","081050000","230","3月_金額","50409","409_チリ","1997000000","1997年","千円",0,NA
"081050000","081050000","230","3月_金額","50409","409_チリ","1996000000","1996年","千円",0,NA
"081050000","081050000","230","3月_金額","50606","606_ニュージーランド","2000000000","2000年","千円",0,NA
"081050000","081050000","230","3月_金額","50606","606_ニュージーランド","1999000000","1999年","千円",734,NA
"081050000","081050000","230","3月_金額","50606","606_ニュージーランド","1998000000","1998年","千円",0,NA
"081050000","081050000","230","3月_金額","50606","606_ニュージーランド","1997000000","1997年","千円",0,NA
"081050000","081050000","230","3月_金額","50606","606_ニュージーランド","1996000000","1996年","千円",0,NA
"081050000","081050000","240","4月_数量1","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","240","4月_数量1","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","240","4月_数量1","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","240","4月_数量1","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","240","4月_数量1","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","240","4月_数量1","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","240","4月_数量1","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","240","4月_数量1","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","240","4月_数量1","50409","409_チリ","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50409","409_チリ","1999000000","1999年",NA,0,NA
"081050000","081050000","240","4月_数量1","50409","409_チリ","1998000000","1998年",NA,0,NA
"081050000","081050000","240","4月_数量1","50409","409_チリ","1997000000","1997年",NA,0,NA
"081050000","081050000","240","4月_数量1","50409","409_チリ","1996000000","1996年",NA,0,NA
"081050000","081050000","240","4月_数量1","50606","606_ニュージーランド","2000000000","2000年",NA,0,NA
"081050000","081050000","240","4月_数量1","50606","606_ニュージーランド","1999000000","1999年",NA,0,NA
"081050000","081050000","240","4月_数量1","50606","606_ニュージーランド","1998000000","1998年",NA,0,NA
"081050000","081050000","240","4月_数量1","50606","606_ニュージーランド","1997000000","1997年",NA,0,NA
"081050000","081050000","240","4月_数量1","50606","606_ニュージーランド","1996000000","1996年",NA,0,NA
"081050000","081050000","250","4月_数量2","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","250","4月_数量2","50103","103_大韓民国","1999000000","1999年",NA,34500,NA
"081050000","081050000","250","4月_数量2","50103","103_大韓民国","1998000000","1998年",NA,82900,NA
"081050000","081050000","250","4月_数量2","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","250","4月_数量2","50133","133_イラン","2000000000","2000年",NA,38967,NA
"081050000","081050000","250","4月_数量2","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","250","4月_数量2","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","250","4月_数量2","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","250","4月_数量2","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","250","4月_数量2","50304","304_アメリカ合衆国","1998000000","1998年",NA,12802,NA
"081050000","081050000","250","4月_数量2","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","250","4月_数量2","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","250","4月_数量2","50409","409_チリ","2000000000","2000年",NA,579094,NA
"081050000","081050000","250","4月_数量2","50409","409_チリ","1999000000","1999年",NA,807624,NA
"081050000","081050000","250","4月_数量2","50409","409_チリ","1998000000","1998年",NA,366262,NA
"081050000","081050000","250","4月_数量2","50409","409_チリ","1997000000","1997年",NA,88636,NA
"081050000","081050000","250","4月_数量2","50409","409_チリ","1996000000","1996年",NA,36844,NA
"081050000","081050000","250","4月_数量2","50606","606_ニュージーランド","2000000000","2000年",NA,1847006,NA
"081050000","081050000","250","4月_数量2","50606","606_ニュージーランド","1999000000","1999年",NA,3674740,NA
"081050000","081050000","250","4月_数量2","50606","606_ニュージーランド","1998000000","1998年",NA,1661581,NA
"081050000","081050000","250","4月_数量2","50606","606_ニュージーランド","1997000000","1997年",NA,1575870,NA
"081050000","081050000","250","4月_数量2","50606","606_ニュージーランド","1996000000","1996年",NA,838616,NA
"081050000","081050000","260","4月_金額","50103","103_大韓民国","2000000000","2000年","千円",0,NA
"081050000","081050000","260","4月_金額","50103","103_大韓民国","1999000000","1999年","千円",9092,NA
"081050000","081050000","260","4月_金額","50103","103_大韓民国","1998000000","1998年","千円",16355,NA
"081050000","081050000","260","4月_金額","50105","105_中華人民共和国","2000000000","2000年","千円",0,NA
"081050000","081050000","260","4月_金額","50133","133_イラン","2000000000","2000年","千円",6887,NA
"081050000","081050000","260","4月_金額","50302","302_カナダ","1999000000","1999年","千円",0,NA
"081050000","081050000","260","4月_金額","50302","302_カナダ","1998000000","1998年","千円",0,NA
"081050000","081050000","260","4月_金額","50304","304_アメリカ合衆国","2000000000","2000年","千円",0,NA
"081050000","081050000","260","4月_金額","50304","304_アメリカ合衆国","1999000000","1999年","千円",0,NA
"081050000","081050000","260","4月_金額","50304","304_アメリカ合衆国","1998000000","1998年","千円",4901,NA
"081050000","081050000","260","4月_金額","50304","304_アメリカ合衆国","1997000000","1997年","千円",0,NA
"081050000","081050000","260","4月_金額","50304","304_アメリカ合衆国","1996000000","1996年","千円",0,NA
"081050000","081050000","260","4月_金額","50409","409_チリ","2000000000","2000年","千円",86900,NA
"081050000","081050000","260","4月_金額","50409","409_チリ","1999000000","1999年","千円",148206,NA
"081050000","081050000","260","4月_金額","50409","409_チリ","1998000000","1998年","千円",78113,NA
"081050000","081050000","260","4月_金額","50409","409_チリ","1997000000","1997年","千円",15669,NA
"081050000","081050000","260","4月_金額","50409","409_チリ","1996000000","1996年","千円",4257,NA
"081050000","081050000","260","4月_金額","50606","606_ニュージーランド","2000000000","2000年","千円",510574,NA
"081050000","081050000","260","4月_金額","50606","606_ニュージーランド","1999000000","1999年","千円",978181,NA
"081050000","081050000","260","4月_金額","50606","606_ニュージーランド","1998000000","1998年","千円",382570,NA
"081050000","081050000","260","4月_金額","50606","606_ニュージーランド","1997000000","1997年","千円",396494,NA
"081050000","081050000","260","4月_金額","50606","606_ニュージーランド","1996000000","1996年","千円",194501,NA
"081050000","081050000","270","5月_数量1","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","270","5月_数量1","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","270","5月_数量1","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","270","5月_数量1","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","270","5月_数量1","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","270","5月_数量1","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","270","5月_数量1","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","270","5月_数量1","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","270","5月_数量1","50409","409_チリ","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50409","409_チリ","1999000000","1999年",NA,0,NA
"081050000","081050000","270","5月_数量1","50409","409_チリ","1998000000","1998年",NA,0,NA
"081050000","081050000","270","5月_数量1","50409","409_チリ","1997000000","1997年",NA,0,NA
"081050000","081050000","270","5月_数量1","50409","409_チリ","1996000000","1996年",NA,0,NA
"081050000","081050000","270","5月_数量1","50606","606_ニュージーランド","2000000000","2000年",NA,0,NA
"081050000","081050000","270","5月_数量1","50606","606_ニュージーランド","1999000000","1999年",NA,0,NA
"081050000","081050000","270","5月_数量1","50606","606_ニュージーランド","1998000000","1998年",NA,0,NA
"081050000","081050000","270","5月_数量1","50606","606_ニュージーランド","1997000000","1997年",NA,0,NA
"081050000","081050000","270","5月_数量1","50606","606_ニュージーランド","1996000000","1996年",NA,0,NA
"081050000","081050000","280","5月_数量2","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","280","5月_数量2","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","280","5月_数量2","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","280","5月_数量2","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","280","5月_数量2","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","280","5月_数量2","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","280","5月_数量2","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","280","5月_数量2","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","280","5月_数量2","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","280","5月_数量2","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","280","5月_数量2","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","280","5月_数量2","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","280","5月_数量2","50409","409_チリ","2000000000","2000年",NA,1454931,NA
"081050000","081050000","280","5月_数量2","50409","409_チリ","1999000000","1999年",NA,1117177,NA
"081050000","081050000","280","5月_数量2","50409","409_チリ","1998000000","1998年",NA,1998503,NA
"081050000","081050000","280","5月_数量2","50409","409_チリ","1997000000","1997年",NA,1195256,NA
"081050000","081050000","280","5月_数量2","50409","409_チリ","1996000000","1996年",NA,2305174,NA
"081050000","081050000","280","5月_数量2","50606","606_ニュージーランド","2000000000","2000年",NA,6571310,NA
"081050000","081050000","280","5月_数量2","50606","606_ニュージーランド","1999000000","1999年",NA,7770082,NA
"081050000","081050000","280","5月_数量2","50606","606_ニュージーランド","1998000000","1998年",NA,9730591,NA
"081050000","081050000","280","5月_数量2","50606","606_ニュージーランド","1997000000","1997年",NA,7311105,NA
"081050000","081050000","280","5月_数量2","50606","606_ニュージーランド","1996000000","1996年",NA,6618671,NA
"081050000","081050000","290","5月_金額","50103","103_大韓民国","2000000000","2000年","千円",0,NA
"081050000","081050000","290","5月_金額","50103","103_大韓民国","1999000000","1999年","千円",0,NA
"081050000","081050000","290","5月_金額","50103","103_大韓民国","1998000000","1998年","千円",0,NA
"081050000","081050000","290","5月_金額","50105","105_中華人民共和国","2000000000","2000年","千円",0,NA
"081050000","081050000","290","5月_金額","50133","133_イラン","2000000000","2000年","千円",0,NA
"081050000","081050000","290","5月_金額","50302","302_カナダ","1999000000","1999年","千円",0,NA
"081050000","081050000","290","5月_金額","50302","302_カナダ","1998000000","1998年","千円",0,NA
"081050000","081050000","290","5月_金額","50304","304_アメリカ合衆国","2000000000","2000年","千円",0,NA
"081050000","081050000","290","5月_金額","50304","304_アメリカ合衆国","1999000000","1999年","千円",0,NA
"081050000","081050000","290","5月_金額","50304","304_アメリカ合衆国","1998000000","1998年","千円",0,NA
"081050000","081050000","290","5月_金額","50304","304_アメリカ合衆国","1997000000","1997年","千円",0,NA
"081050000","081050000","290","5月_金額","50304","304_アメリカ合衆国","1996000000","1996年","千円",0,NA
"081050000","081050000","290","5月_金額","50409","409_チリ","2000000000","2000年","千円",192475,NA
"081050000","081050000","290","5月_金額","50409","409_チリ","1999000000","1999年","千円",162762,NA
"081050000","081050000","290","5月_金額","50409","409_チリ","1998000000","1998年","千円",365918,NA
"081050000","081050000","290","5月_金額","50409","409_チリ","1997000000","1997年","千円",197802,NA
"081050000","081050000","290","5月_金額","50409","409_チリ","1996000000","1996年","千円",250121,NA
"081050000","081050000","290","5月_金額","50606","606_ニュージーランド","2000000000","2000年","千円",2034123,NA
"081050000","081050000","290","5月_金額","50606","606_ニュージーランド","1999000000","1999年","千円",1882579,NA
"081050000","081050000","290","5月_金額","50606","606_ニュージーランド","1998000000","1998年","千円",2547610,NA
"081050000","081050000","290","5月_金額","50606","606_ニュージーランド","1997000000","1997年","千円",1853413,NA
"081050000","081050000","290","5月_金額","50606","606_ニュージーランド","1996000000","1996年","千円",1467929,NA
"081050000","081050000","300","6月_数量1","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","300","6月_数量1","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","300","6月_数量1","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","300","6月_数量1","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","300","6月_数量1","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","300","6月_数量1","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","300","6月_数量1","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","300","6月_数量1","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","300","6月_数量1","50409","409_チリ","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50409","409_チリ","1999000000","1999年",NA,0,NA
"081050000","081050000","300","6月_数量1","50409","409_チリ","1998000000","1998年",NA,0,NA
"081050000","081050000","300","6月_数量1","50409","409_チリ","1997000000","1997年",NA,0,NA
"081050000","081050000","300","6月_数量1","50409","409_チリ","1996000000","1996年",NA,0,NA
"081050000","081050000","300","6月_数量1","50606","606_ニュージーランド","2000000000","2000年",NA,0,NA
"081050000","081050000","300","6月_数量1","50606","606_ニュージーランド","1999000000","1999年",NA,0,NA
"081050000","081050000","300","6月_数量1","50606","606_ニュージーランド","1998000000","1998年",NA,0,NA
"081050000","081050000","300","6月_数量1","50606","606_ニュージーランド","1997000000","1997年",NA,0,NA
"081050000","081050000","300","6月_数量1","50606","606_ニュージーランド","1996000000","1996年",NA,0,NA
"081050000","081050000","310","6月_数量2","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","310","6月_数量2","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","310","6月_数量2","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","310","6月_数量2","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","310","6月_数量2","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","310","6月_数量2","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","310","6月_数量2","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","310","6月_数量2","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","310","6月_数量2","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","310","6月_数量2","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","310","6月_数量2","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","310","6月_数量2","50304","304_アメリカ合衆国","1996000000","1996年",NA,39705,NA
"081050000","081050000","310","6月_数量2","50409","409_チリ","2000000000","2000年",NA,853923,NA
"081050000","081050000","310","6月_数量2","50409","409_チリ","1999000000","1999年",NA,672133,NA
"081050000","081050000","310","6月_数量2","50409","409_チリ","1998000000","1998年",NA,1699620,NA
"081050000","081050000","310","6月_数量2","50409","409_チリ","1997000000","1997年",NA,1380420,NA
"081050000","081050000","310","6月_数量2","50409","409_チリ","1996000000","1996年",NA,1161867,NA
"081050000","081050000","310","6月_数量2","50606","606_ニュージーランド","2000000000","2000年",NA,4431005,NA
"081050000","081050000","310","6月_数量2","50606","606_ニュージーランド","1999000000","1999年",NA,3723891,NA
"081050000","081050000","310","6月_数量2","50606","606_ニュージーランド","1998000000","1998年",NA,5374943,NA
"081050000","081050000","310","6月_数量2","50606","606_ニュージーランド","1997000000","1997年",NA,3464182,NA
"081050000","081050000","310","6月_数量2","50606","606_ニュージーランド","1996000000","1996年",NA,6452385,NA
"081050000","081050000","320","6月_金額","50103","103_大韓民国","2000000000","2000年","千円",0,NA
"081050000","081050000","320","6月_金額","50103","103_大韓民国","1999000000","1999年","千円",0,NA
"081050000","081050000","320","6月_金額","50103","103_大韓民国","1998000000","1998年","千円",0,NA
"081050000","081050000","320","6月_金額","50105","105_中華人民共和国","2000000000","2000年","千円",0,NA
"081050000","081050000","320","6月_金額","50133","133_イラン","2000000000","2000年","千円",0,NA
"081050000","081050000","320","6月_金額","50302","302_カナダ","1999000000","1999年","千円",0,NA
"081050000","081050000","320","6月_金額","50302","302_カナダ","1998000000","1998年","千円",0,NA
"081050000","081050000","320","6月_金額","50304","304_アメリカ合衆国","2000000000","2000年","千円",0,NA
"081050000","081050000","320","6月_金額","50304","304_アメリカ合衆国","1999000000","1999年","千円",0,NA
"081050000","081050000","320","6月_金額","50304","304_アメリカ合衆国","1998000000","1998年","千円",0,NA
"081050000","081050000","320","6月_金額","50304","304_アメリカ合衆国","1997000000","1997年","千円",0,NA
"081050000","081050000","320","6月_金額","50304","304_アメリカ合衆国","1996000000","1996年","千円",4251,NA
"081050000","081050000","320","6月_金額","50409","409_チリ","2000000000","2000年","千円",106419,NA
"081050000","081050000","320","6月_金額","50409","409_チリ","1999000000","1999年","千円",96497,NA
"081050000","081050000","320","6月_金額","50409","409_チリ","1998000000","1998年","千円",298851,NA
"081050000","081050000","320","6月_金額","50409","409_チリ","1997000000","1997年","千円",213738,NA
"081050000","081050000","320","6月_金額","50409","409_チリ","1996000000","1996年","千円",115064,NA
"081050000","081050000","320","6月_金額","50606","606_ニュージーランド","2000000000","2000年","千円",1554281,NA
"081050000","081050000","320","6月_金額","50606","606_ニュージーランド","1999000000","1999年","千円",995162,NA
"081050000","081050000","320","6月_金額","50606","606_ニュージーランド","1998000000","1998年","千円",1608593,NA
"081050000","081050000","320","6月_金額","50606","606_ニュージーランド","1997000000","1997年","千円",897755,NA
"081050000","081050000","320","6月_金額","50606","606_ニュージーランド","1996000000","1996年","千円",1496943,NA
"081050000","081050000","330","7月_数量1","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","330","7月_数量1","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","330","7月_数量1","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","330","7月_数量1","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","330","7月_数量1","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","330","7月_数量1","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","330","7月_数量1","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","330","7月_数量1","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","330","7月_数量1","50409","409_チリ","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50409","409_チリ","1999000000","1999年",NA,0,NA
"081050000","081050000","330","7月_数量1","50409","409_チリ","1998000000","1998年",NA,0,NA
"081050000","081050000","330","7月_数量1","50409","409_チリ","1997000000","1997年",NA,0,NA
"081050000","081050000","330","7月_数量1","50409","409_チリ","1996000000","1996年",NA,0,NA
"081050000","081050000","330","7月_数量1","50606","606_ニュージーランド","2000000000","2000年",NA,0,NA
"081050000","081050000","330","7月_数量1","50606","606_ニュージーランド","1999000000","1999年",NA,0,NA
"081050000","081050000","330","7月_数量1","50606","606_ニュージーランド","1998000000","1998年",NA,0,NA
"081050000","081050000","330","7月_数量1","50606","606_ニュージーランド","1997000000","1997年",NA,0,NA
"081050000","081050000","330","7月_数量1","50606","606_ニュージーランド","1996000000","1996年",NA,0,NA
"081050000","081050000","340","7月_数量2","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","340","7月_数量2","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","340","7月_数量2","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","340","7月_数量2","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","340","7月_数量2","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","340","7月_数量2","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","340","7月_数量2","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","340","7月_数量2","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","340","7月_数量2","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","340","7月_数量2","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","340","7月_数量2","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","340","7月_数量2","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","340","7月_数量2","50409","409_チリ","2000000000","2000年",NA,402002,NA
"081050000","081050000","340","7月_数量2","50409","409_チリ","1999000000","1999年",NA,69458,NA
"081050000","081050000","340","7月_数量2","50409","409_チリ","1998000000","1998年",NA,380684,NA
"081050000","081050000","340","7月_数量2","50409","409_チリ","1997000000","1997年",NA,574321,NA
"081050000","081050000","340","7月_数量2","50409","409_チリ","1996000000","1996年",NA,40166,NA
"081050000","081050000","340","7月_数量2","50606","606_ニュージーランド","2000000000","2000年",NA,4195508,NA
"081050000","081050000","340","7月_数量2","50606","606_ニュージーランド","1999000000","1999年",NA,3052715,NA
"081050000","081050000","340","7月_数量2","50606","606_ニュージーランド","1998000000","1998年",NA,4319197,NA
"081050000","081050000","340","7月_数量2","50606","606_ニュージーランド","1997000000","1997年",NA,5262244,NA
"081050000","081050000","340","7月_数量2","50606","606_ニュージーランド","1996000000","1996年",NA,4921003,NA
"081050000","081050000","350","7月_金額","50103","103_大韓民国","2000000000","2000年","千円",0,NA
"081050000","081050000","350","7月_金額","50103","103_大韓民国","1999000000","1999年","千円",0,NA
"081050000","081050000","350","7月_金額","50103","103_大韓民国","1998000000","1998年","千円",0,NA
"081050000","081050000","350","7月_金額","50105","105_中華人民共和国","2000000000","2000年","千円",0,NA
"081050000","081050000","350","7月_金額","50133","133_イラン","2000000000","2000年","千円",0,NA
"081050000","081050000","350","7月_金額","50302","302_カナダ","1999000000","1999年","千円",0,NA
"081050000","081050000","350","7月_金額","50302","302_カナダ","1998000000","1998年","千円",0,NA
"081050000","081050000","350","7月_金額","50304","304_アメリカ合衆国","2000000000","2000年","千円",0,NA
"081050000","081050000","350","7月_金額","50304","304_アメリカ合衆国","1999000000","1999年","千円",0,NA
"081050000","081050000","350","7月_金額","50304","304_アメリカ合衆国","1998000000","1998年","千円",0,NA
"081050000","081050000","350","7月_金額","50304","304_アメリカ合衆国","1997000000","1997年","千円",0,NA
"081050000","081050000","350","7月_金額","50304","304_アメリカ合衆国","1996000000","1996年","千円",0,NA
"081050000","081050000","350","7月_金額","50409","409_チリ","2000000000","2000年","千円",54425,NA
"081050000","081050000","350","7月_金額","50409","409_チリ","1999000000","1999年","千円",12427,NA
"081050000","081050000","350","7月_金額","50409","409_チリ","1998000000","1998年","千円",71659,NA
"081050000","081050000","350","7月_金額","50409","409_チリ","1997000000","1997年","千円",88517,NA
"081050000","081050000","350","7月_金額","50409","409_チリ","1996000000","1996年","千円",4646,NA
"081050000","081050000","350","7月_金額","50606","606_ニュージーランド","2000000000","2000年","千円",1517917,NA
"081050000","081050000","350","7月_金額","50606","606_ニュージーランド","1999000000","1999年","千円",789886,NA
"081050000","081050000","350","7月_金額","50606","606_ニュージーランド","1998000000","1998年","千円",1144186,NA
"081050000","081050000","350","7月_金額","50606","606_ニュージーランド","1997000000","1997年","千円",1370843,NA
"081050000","081050000","350","7月_金額","50606","606_ニュージーランド","1996000000","1996年","千円",1100591,NA
"081050000","081050000","360","8月_数量1","50103","103_大韓民国","2000000000","2000年",NA,0,NA
"081050000","081050000","360","8月_数量1","50103","103_大韓民国","1999000000","1999年",NA,0,NA
"081050000","081050000","360","8月_数量1","50103","103_大韓民国","1998000000","1998年",NA,0,NA
"081050000","081050000","360","8月_数量1","50105","105_中華人民共和国","2000000000","2000年",NA,0,NA
"081050000","081050000","360","8月_数量1","50133","133_イラン","2000000000","2000年",NA,0,NA
"081050000","081050000","360","8月_数量1","50302","302_カナダ","1999000000","1999年",NA,0,NA
"081050000","081050000","360","8月_数量1","50302","302_カナダ","1998000000","1998年",NA,0,NA
"081050000","081050000","360","8月_数量1","50304","304_アメリカ合衆国","2000000000","2000年",NA,0,NA
"081050000","081050000","360","8月_数量1","50304","304_アメリカ合衆国","1999000000","1999年",NA,0,NA
"081050000","081050000","360","8月_数量1","50304","304_アメリカ合衆国","1998000000","1998年",NA,0,NA
"081050000","081050000","360","8月_数量1","50304","304_アメリカ合衆国","1997000000","1997年",NA,0,NA
"081050000","081050000","360","8月_数量1","50304","304_アメリカ合衆国","1996000000","1996年",NA,0,NA
"081050000","081050000","360","8月_数量1","50409","409_チリ","2000000000","2000年",NA,0,NA
"081050000","081050000","360","8月_数量1","50409","409_チリ","1999000000","1999年",NA,0,NA
"081050000","081050000","360","8月_数量1","50409","409_チリ","1998000000","1998年",NA,0,NA
"081050000","081050000","360","8月_数量1","50409","409_チリ","1997000000","1997年",NA,0,NA
"081050000","081050000","360","8月_数量1","50409","409_チリ","1996000000","1996年",NA,0,NA
